text	to_user_id	from_user	id	from_user_id	iso_language_code	source	profile_image_url	geo_type	geo_coordinates_0	geo_coordinates_1	created_at	time
ring karén! montern aer uppochner! #bokmaessan https://t.co/tjm1dvgddz		bakjour	778861360868368384	2259492546	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:39:53 +0000 2016	1474529993
nu boerjar #bokmaessan. missa inte annelie drewsen och sara loevestams samtal om laettlaest i klassrummet kl 10.30 f05:03 https://t.co/kbu4oiwsxz		viljaforlag	778861360662847488	578008662	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:39:53 +0000 2016	1474529993
varfoer aer det viktigt att flyktingbarn faar tillgaang till boecker? samtal med marit toernqvist och @kristinmolander… https://t.co/tccjg266n4		svenskakyrkan	778861360604188672	19593984	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000159753599/vcovwlh-.png		0	0	thu sep 22 07:39:53 +0000 2016	1474529993
det haender nu 😀 @didaktorn &amp; @edwardjensinger. en kvart foer tidigt 😜 tur att de som missar kan lyssna i efterhand… https://t.co/7ywlkvcwi5	425002193	ur_pedagogerna	778861267767394304	425002193	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000000908339/b12bea87e742549a95faa87c12923712.jpeg		0	0	thu sep 22 07:39:31 +0000 2016	1474529971
rt @schori: idag kl 14.30 ska jag och lotta groening prata (debattera?) journalistik i axess monter paa #bokmaessan. kom och kolla! https://t.…		pjaxess	778861252114350080	180392912	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:39:27 +0000 2016	1474529967
rt @juristfan: naer @lisabjurwald bojkottar #bokmaessan goer hon den haer snubben saellskap. https://t.co/z2pb1ntvsq		hansif	778861174347694082	3801031	sv	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">twitter for ipad</a>	http://pbs.twimg.com/profile_background_images/378800000175358196/qpwwqiuj.png		0	0	thu sep 22 07:39:09 +0000 2016	1474529949
idag kl 14.30 ska jag och lotta groening prata (debattera?) journalistik i axess monter paa #bokmaessan. kom och kolla! https://t.co/i6b8gckzog		schori	778861049592287232	23920355	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:38:39 +0000 2016	1474529919
foer att faa en likvaerdig skola maaste vi jobba med digitalisering som kan minska digitala klyftor saeger @asafahlenlr #molnet #bokmaessan		gleerups	778861031615520768	398710309	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:38:35 +0000 2016	1474529915
foerfattaren sennerteg: inte censur att staenga ute nya tider fraan bokmaessan - p4 sjuhaerad https://t.co/ck824d7xcf via @p4sjuharad #bokmaessan		p4sjuharad	778861018122428416	38182426	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/558715454/p4twitter-1680x1050.jpg		0	0	thu sep 22 07:38:31 +0000 2016	1474529911
rt @juristfan: naer @lisabjurwald bojkottar #bokmaessan goer hon den haer snubben saellskap. https://t.co/z2pb1ntvsq		midmus	778860985499222016	76880493	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:38:24 +0000 2016	1474529904
rt @juristfan: naer @lisabjurwald bojkottar #bokmaessan goer hon den haer snubben saellskap. https://t.co/z2pb1ntvsq		nymne	778860714836516864	14050128	sv	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">twitter for ipad</a>	http://pbs.twimg.com/profile_background_images/73331860/k_rsb_rsblommor_kungstr_dg_rden_2.jpg		0	0	thu sep 22 07:37:19 +0000 2016	1474529839
rt @juristfan: naer @lisabjurwald bojkottar #bokmaessan goer hon den haer snubben saellskap. https://t.co/z2pb1ntvsq		ceciliafager1	778860647966736384	531316892	sv	<a href="https://mobile.twitter.com" rel="nofollow">mobile web (m5)</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:37:03 +0000 2016	1474529823
rt @juristfan: naer @lisabjurwald bojkottar #bokmaessan goer hon den haer snubben saellskap. https://t.co/z2pb1ntvsq		studiomannen	778860604245311488	23641814	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/60535147/calvin024sizeduv0.jpg		0	0	thu sep 22 07:36:53 +0000 2016	1474529813
rt @svdkultur: idag boerjar #bokmaessan - ta gaerna del av spaennande litteraturtexter samt programmet i svds monter b02:39 haer: https://t.co/g…		andersqbjorkman	778860254276845572	227340451	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/780946962/524bb474459c47b05b4de050c3f2b76b.jpeg		0	0	thu sep 22 07:35:29 +0000 2016	1474529729
rt @ec_stockholmrep: idag klockan 16.00 pratar vi om eu-handboken i monter c02:03 paa #bokmaessan https://t.co/szzxwzb88l https://t.co/wsotwm…		nicolinani	778860142016270336	376987575	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:35:03 +0000 2016	1474529703
diskussion om digitala laeromedelsrapporten inleder #bokmaessan #molnetbokmassan https://t.co/olj00pzzat		herumahe	778860042435039232	45122950	sv	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">twitter for ipad</a>	http://pbs.twimg.com/profile_background_images/25548916/wales_2009_109.jpg		0	0	thu sep 22 07:34:39 +0000 2016	1474529679
paa plats #bokmaessan https://t.co/8pds7cvz97		miaeggimann	778860003889479680	353764534	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://pbs.twimg.com/profile_background_images/556314207/photofunia-1f75823.jpg		0	0	thu sep 22 07:34:30 +0000 2016	1474529670
- faar jag fraaga en sak? - absolut, koer! - varfoer hatar offside gais?  som sagt, kom till #bokmaessan och saeg din mening i vaar monter!		johan_orrenius	778859990350237696	354295992	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:34:26 +0000 2016	1474529666
rt @goteborrrg: tips till foerlaeggare: kolla med hittegodsavdelningen. #bokmaessan		filosofflaggare	778859973862420480	2378781936	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://pbs.twimg.com/profile_background_images/590065597645389824/j6secv1g.jpg		0	0	thu sep 22 07:34:22 +0000 2016	1474529662
rt @berattarmin: foerst ut idag aer @dilsadsten i @dagensnyheter monter, f01:39 klockan 10.00 #bokmaessan		dilsadsten	778859839510482944	27842716	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:33:50 +0000 2016	1474529630
andra vaerldar paa plats! #bokmaessan https://t.co/dz83urt8bb		andravarldar	778859833189629952	514084857	sv	<a href="http://ifttt.com" rel="nofollow">ifttt</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:33:49 +0000 2016	1474529629
rt @rodakorsetuf: 9.30 paa #bokmaessan @itorget hoer om hur vi med aer du med-spelare? laer unga idrottare att bli proffs paa att goera #barnkonve…		itorget	778859820996825088	799038073	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/635731365229518848/vyqkd0av.jpg		0	0	thu sep 22 07:33:46 +0000 2016	1474529626
debatt: alldeles f maanga sv pol vill begraensa tryckfriheten skriver jeanette gustafsdotter, vd @tu_medier https://t.co/knvcvni95i #bokmassan		gtledare	778859774138060800	153766261	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://pbs.twimg.com/profile_background_images/378800000097061563/0856c47c99275fec3e5c5af3f09bf5aa.png		0	0	thu sep 22 07:33:35 +0000 2016	1474529615
rt @goteborrrg: tips till foerlaeggare: kolla med hittegodsavdelningen. #bokmaessan		mnmera	778859765170601984	377280456	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://pbs.twimg.com/profile_background_images/738750299/217af40605f9703f9360e2b58886f68c.png		0	0	thu sep 22 07:33:33 +0000 2016	1474529613
nu aer vi haer, paa c01:10 @bokmassangbg! vaelkommen att snacka #scenkonst #riksteatern och taevla om #boecker #bokmaessan https://t.co/jjigoi6ug7		riksteatern	778859694555267072	36154346	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://pbs.twimg.com/profile_background_images/567293359148892160/bnttzpv1.jpeg		0	0	thu sep 22 07:33:16 +0000 2016	1474529596
molnet oeppnar m diskussion om ny rapport om digitala laeromedel m @asafahlenlr  @asasteholt  #bokmaessan #molnet https://t.co/xhoqa6hqbn		gleerups	778859439474565120	398710309	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:32:15 +0000 2016	1474529535
made by sweden? kom till vaart och @kungbib:s seminarium om #tryckfrihet, #bokmaessan kl 10! @uppsalauni @goteborgsuni https://t.co/8elxu9klwk		kulturrdet	778859173798899712	330202630	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:31:12 +0000 2016	1474529472
vi #bokmaessan-tipsar: om #skolan foer pojkar i glesbygd &amp; #skolpojkarna (kommer 26 okt) fr @urofficiell, 10:00 i f2 https://t.co/mna74g54nk		ur_pedagogerna	778859140902813697	425002193	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://pbs.twimg.com/profile_background_images/378800000000908339/b12bea87e742549a95faa87c12923712.jpeg		0	0	thu sep 22 07:31:04 +0000 2016	1474529464
foerst ut idag aer @dilsadsten i @dagensnyheter monter, f01:39 klockan 10.00 #bokmaessan		berattarmin	778859021801517056	297873453	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:30:35 +0000 2016	1474529435
tt live fraan #bokmaessan! vaara reportrar aer paa plats och rapporterar fraan seminarier och samtal, bl.a fraan kg hammar och patti smith.		nylisaabrah	778858998321680384	569882400	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:30:30 +0000 2016	1474529430
#notified foeljer @bokmassangbg som startar idag &amp; de tre populaeraste hashtagsen att foelja aer:  #bokmaessan #svpol #bokmaessan2016		notified	778858983352393728	113892187	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/378800000124072690/02003d9af99d422a44361e05cebb6e60.jpeg		0	0	thu sep 22 07:30:26 +0000 2016	1474529426
paa vaeg till #bokmaessan ! vilka ska dit?		negrae	778858954256424960	18389162	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:30:19 +0000 2016	1474529419
nu rapportdiskussion om digitala laeromedel med @asasteholt och @asafahlenlr i #lrmolnet paa #bokmaessan https://t.co/dosjaummfn		helenakvarnsell	778858928570499072	44972980	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme13/bg.gif		0	0	thu sep 22 07:30:13 +0000 2016	1474529413
rt @ursamtiden: drygt en halvtimme till direktsaendningen fraan #bokmaessan drar igaang. foelj den fraan kl 10 paa @urplay https://t.co/tohj1mytcn		urplay	778858907057917952	614257803	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/378800000001648533/d591552a995f8084d45fa4cbe47ac09a.jpeg		0	0	thu sep 22 07:30:08 +0000 2016	1474529408
hoega hus – himmel eller helvete? mari ferring, bebyggelseantikvarie, wsp i debatt m gert wingaardh &amp; martin roerby paa #bokmaessan idag kl 12.		wsp_sverige	778858905849982976	92281303	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/459002379627556864/jj7cwn1m.jpeg		0	0	thu sep 22 07:30:08 +0000 2016	1474529408
idag klockan 16.00 pratar vi om eu-handboken i monter c02:03 paa #bokmaessan https://t.co/szzxwzb88l https://t.co/wsotwmvgds		ec_stockholmrep	778858898623168512	255941376	sv	<a href="http://engagor.com" rel="nofollow">engagor</a>	http://pbs.twimg.com/profile_background_images/450276013/twitter_background_-_sweden.jpg		0	0	thu sep 22 07:30:06 +0000 2016	1474529406
nu boerjar strax seminariet : mobilteknik foer att utveckla laerande med doktor per-olof hansson paa forskartorget. #bokmaessan #liu		liu_universitet	778858875189600256	21743231	sv	<a href="http://www.crowdbooster.com" rel="nofollow">crowdbooster</a>	http://pbs.twimg.com/profile_background_images/884651565/4a9b9eb8aa6ee844e9212b9fb3448d7b.jpeg		0	0	thu sep 22 07:30:01 +0000 2016	1474529401
naer @lisabjurwald bojkottar #bokmaessan goer hon den haer snubben saellskap. https://t.co/z2pb1ntvsq	749257939	juristfan	778858870596837376	749257939	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/448095847280934913/4nsvbrhu.jpeg		0	0	thu sep 22 07:29:59 +0000 2016	1474529399
rt @expressendebatt: daerfoer bojkottar jag bokmaessan, skriver @lisabjurwald #svpol #bokmassan  https://t.co/idtyflwlvx https://t.co/w9uddogt…		ahamrud	778858655605284864	21565785	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme16/bg.gif		0	0	thu sep 22 07:29:08 +0000 2016	1474529348
#notified foeljer @bokmassangbg som startar idag &amp; de tre populaeraste hashtagsen att foelja aer:  #bokmaessan #svtpol #bokmaessan2016		notified	778858570674802688	113892187	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/378800000124072690/02003d9af99d422a44361e05cebb6e60.jpeg		0	0	thu sep 22 07:28:48 +0000 2016	1474529328
rt @bitteham: baesta kollegerna fraan @uisweden paa plats paa @itorget #bokmaessan: @arasl och @lenak59, plus lena hansson, ui-skribent https://…		utrikesmagasin	778858491490467840	709352502848839680	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>			0	0	thu sep 22 07:28:29 +0000 2016	1474529309
doerrarna har oeppnats!  kom till @fiansverige h01:01 vid stor scenen internationella torget  #bokmaessan #matmarkmakt https://t.co/og0j2uiuke		emmalyngedal	778858431142854656	381706357	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:28:15 +0000 2016	1474529295
folkbildningsmaessigt boerjar jag #bokmaessan med hip hop och dess betydelse foer att aktivera, skapa deltagande och inte minst laesfraemjande		k_mikaelsson	778858360187879424	330856253	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme18/bg.gif		0	0	thu sep 22 07:27:58 +0000 2016	1474529278
naer alla andra laemnar stockholm foer #bokmaessan, laemnar jag goeteborg foer att gaa paa #thephantomoftheopera med fantastiska @peterjoback 🎭		bengtson_helena	778858307813568512	357048811	sv	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">twitter for ipad</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:27:45 +0000 2016	1474529265
rt @bitteham: baesta kollegerna fraan @uisweden paa plats paa @itorget #bokmaessan: @arasl och @lenak59, plus lena hansson, ui-skribent https://…		arasl	778858235231084545	191388465	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	thu sep 22 07:27:28 +0000 2016	1474529248
baesta kollegerna fraan @uisweden paa plats paa @itorget #bokmaessan: @arasl och @lenak59, plus lena hansson, ui-skribent https://t.co/fnusnls8kk		bitteham	778858149478592512	236755662	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme2/bg.gif		0	0	thu sep 22 07:27:07 +0000 2016	1474529227
drygt en halvtimme till direktsaendningen fraan #bokmaessan drar igaang. foelj den fraan kl 10 paa @urplay https://t.co/tohj1mytcn		ursamtiden	778858114971996160	121150297	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/83834677/twitter.jpg		0	0	thu sep 22 07:26:59 +0000 2016	1474529219
foersta programpunkten foer idag! #bokmaessan  https://t.co/u0qpqv9ots		wallgrenanna	778858061884784640	482846842	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/416458360/free-twitter-backgrounds-themes1.jpg		0	0	thu sep 22 07:26:47 +0000 2016	1474529207
rt @ur_pedagogerna: idag 09:45 paa #bokmaessan. @didaktorn &amp; @edwardjensinger pratar om skolbibliotek + digital strategi foer #skolan. kom foer…		bopahe	778857963041751040	296235946	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme9/bg.gif		0	0	thu sep 22 07:26:23 +0000 2016	1474529183
rt @lararnas: ny rapport om digitala laeromedel presenteras av @asafahlenlr #viaerlr &amp; @asasteholt @gleerups kl 09:30 #bokmaessan #molnet scen…		jaglotta	778857907567951872	811249981	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:26:10 +0000 2016	1474529170
stor okunskapen hos maanga rektorer om vad ett skolbibliotek maaste vara.  kl 9:45 intervjuas @edwardjensinger i vaar studio paa #bokmaessan		didaktorn	778857835614601217	3434066597	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:25:53 +0000 2016	1474529153
rt @svdkultur: idag boerjar #bokmaessan - ta gaerna del av spaennande litteraturtexter samt programmet i svds monter b02:39 haer: https://t.co/g…		carolineskantze	778857781877153792	2179204864	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:25:40 +0000 2016	1474529140
rt @cirkulationer: godmorgon, nu baer det av till #bokmaessan med vaerldens baesta resesaellskap - mamma! kom fram och haelsa om ni ser mig idag!…		jakobamner	778857648221552641	2325462977	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:25:08 +0000 2016	1474529108
"facebook raar inte paa eftertanken i en bok" nina burton om det oeverdrivna ryktet om bokens doed… https://t.co/vtazawem8n		under_strecket	778857556475281408	276934383	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:24:46 +0000 2016	1474529086
rt @evalissiren: ovaentat moete paa #bokmaessan ! gustav fridolin moeter sin historiska kollega. pedagogik o politik tors 15.40 #pedagogikscenen…		lararforbundet	778857546727686144	18896828	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://pbs.twimg.com/profile_background_images/440429186197360640/pfmkmeyq.png		0	0	thu sep 22 07:24:44 +0000 2016	1474529084
just nu: unescos vice gd getachew engida intervjuas av kulturnyheterna paa #bokmaessan - som han snart ska inviga https://t.co/stypcie0am		unescosverige	778857479547523072	1403214757	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/486055163602276352/yhx6bowt.png		0	0	thu sep 22 07:24:28 +0000 2016	1474529068
rt @svdkultur: idag boerjar #bokmaessan - ta gaerna del av spaennande litteraturtexter samt programmet i svds monter b02:39 haer: https://t.co/g…		svdlasochskriv	778857265088651264	3240219621	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/600288439238397952/xkkgwoum.png		0	0	thu sep 22 07:23:37 +0000 2016	1474529017
kom och haelsa paa oss du ocksaa om du aer paa #bokmaessan, monter b00:01.		litteraturbank	778857211246284800	600292111	sv	<a href="http://tapbots.com/tweetbot" rel="nofollow">tweetbot for iοs</a>	http://pbs.twimg.com/profile_background_images/602855269/gk6uerpjl41sweer1fhy.jpeg		0	0	thu sep 22 07:23:24 +0000 2016	1474529004
rt @ur_pedagogerna: idag 09:45 paa #bokmaessan. @didaktorn &amp; @edwardjensinger pratar om skolbibliotek + digital strategi foer #skolan. kom foer…		didaktorn	778857184524394496	3434066597	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:23:17 +0000 2016	1474528997
besoeker #bokmaessan foer foersta gaangen paa loerdag. vad faar man inte missa?		haurigustav	778857123841212416	3693930015	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:23:03 +0000 2016	1474528983
godmorgon! #bokmaessan startar nu! 54 programpunkter i vaar monter. hiphop inleder! hur skriver en de baesta raderna?   https://t.co/b6gmsu5wpa		vuxenskolan	778857117650264065	382600444	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:23:01 +0000 2016	1474528981
vaelkomna foerbi @uisweden paa #bokmaessan. vi finns paa internationella torget. https://t.co/qma093fchm		arasl	778857063527120896	191388465	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	thu sep 22 07:22:49 +0000 2016	1474528969
hur skyddas barns raettigheter i laangvariga konflikter? #bokmaessan @plansverige https://t.co/uleoyhledc		jbaathe	778856886275899392	20522071	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:22:06 +0000 2016	1474528926
och haer har vi johan svedjedal och lb:s paulina helgeson. #bokmaessan https://t.co/df0301d9ki		litteraturbank	778856842264969216	600292111	sv	<a href="http://tapbots.com/tweetbot" rel="nofollow">tweetbot for iοs</a>	http://pbs.twimg.com/profile_background_images/602855269/gk6uerpjl41sweer1fhy.jpeg		0	0	thu sep 22 07:21:56 +0000 2016	1474528916
paa vaeg mot #bokmaessan men foerst skolbesoek paa #angeredsgymnasiet det ser jag fram emot! #skola #laesglaedje #angeredsutmaningen		johannajastrand	778856766448758784	283535707	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:21:38 +0000 2016	1474528898
ovaentat moete paa #bokmaessan ! gustav fridolin moeter sin historiska kollega. pedagogik o politik tors 15.40… https://t.co/fzff9znpwb		evalissiren	778856757040906242	267106890	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:21:35 +0000 2016	1474528895
rt @svdkultur: idag boerjar #bokmaessan - ta gaerna del av spaennande litteraturtexter samt programmet i svds monter b02:39 haer: https://t.co/g…		malmstrom	778856543869661184	19704528	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://pbs.twimg.com/profile_background_images/146970778/helvetica_holli_conger_th.jpg		0	0	thu sep 22 07:20:45 +0000 2016	1474528845
rt @goteborrrg: tips till foerlaeggare: kolla med hittegodsavdelningen. #bokmaessan		leifpeter	778856479411539968	267079880	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:20:29 +0000 2016	1474528829
rt @svdkultur: idag boerjar #bokmaessan - ta gaerna del av spaennande litteraturtexter samt programmet i svds monter b02:39 haer: https://t.co/g…		lisairenius	778856435195273216	309872027	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:20:19 +0000 2016	1474528819
laddar foer att leda #pratbar om gaengvaaldet i gbg kl 13 paa #bokmaessan gaar att se direkt paa gp.se eller i efterhand. https://t.co/vl5c3qd7ap		gunillagh	778856418124365825	43899578	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/114835048/x589e4769a1ac7188781a1857e5667c4.png		0	0	thu sep 22 07:20:15 +0000 2016	1474528815
idag boerjar #bokmaessan - ta gaerna del av spaennande litteraturtexter samt programmet i svds monter b02:39 haer:… https://t.co/couum6n0xu		svdkultur	778856391889002496	1108666022	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:20:08 +0000 2016	1474528808
rt @lararnas: ny rapport om digitala laeromedel presenteras av @asafahlenlr #viaerlr &amp; @asasteholt @gleerups kl 09:30 #bokmaessan #molnet scen…		asasteholt	778856123378139136	93193734	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:19:04 +0000 2016	1474528744
homofob islamist stoppas men hans radikale broder abdulkader habib inbjuds till #bokmaessan av ingrid lomfors o co... https://t.co/y6bfaxgtdy		blottgott	778856045611454464	1577576084	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:18:46 +0000 2016	1474528726
staa upp foer tryckfriheten, laes @terjecarlsson:s ledare ("skendebatter aer en draksaadd") i @handelstidning. #bokmaessan https://t.co/d59m5hrptt		lyceum	778855984676634624	625323	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/248256569/twilk_background_4dc6041c54be7.jpg		0	0	thu sep 22 07:18:31 +0000 2016	1474528711
och vi aer igaang! #itorget 2016 inleds med panel ledd av @ceciliauddenm vaelkomna! #bokmaessan https://t.co/i0aui7le9w		itorget	778855905475649536	799038073	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/635731365229518848/vyqkd0av.jpg		0	0	thu sep 22 07:18:12 +0000 2016	1474528692
i dag kl 14 pratar psykologen stefan blomberg om mobbning paa jobbet paa #psykologiscenen paa #bokmaessan.  missa... https://t.co/ohn5hkpkpl		modernpsykologi	778855882830540800	89691893	sv	<a href="http://www.facebook.com/twitter" rel="nofollow">facebook</a>	http://pbs.twimg.com/profile_background_images/659731715603075072/qjc1limc.jpg		0	0	thu sep 22 07:18:07 +0000 2016	1474528687
rt @goteborrrg: tips till foerlaeggare: kolla med hittegodsavdelningen. #bokmaessan		saol	778855862400057344	22639815	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	thu sep 22 07:18:02 +0000 2016	1474528682
